"ID","ACC"
"OsAffx.12122.1.S1_at","OsAffx.12122.1.S1_at"
"OsAffx.12123.1.S1_at","Os02g0301700"
"OsAffx.12124.1.S1_at","OsAffx.12124.1.S1_at"
"OsAffx.12125.1.S1_x_at","OsAffx.12125.1.S1_x_at"
"OsAffx.12125.2.S1_at","OsAffx.12125.2.S1_at"
"OsAffx.12125.3.S1_at","OsAffx.12125.3.S1_at"
"OsAffx.12125.3.S1_x_at","OsAffx.12125.3.S1_x_at"
"OsAffx.12126.1.S1_at","OsAffx.12126.1.S1_at"
"OsAffx.12127.1.S1_at","Os02g0304800"
"OsAffx.12130.1.S1_at","OsAffx.12130.1.S1_at"
"OsAffx.12131.1.S1_at","OsAffx.12131.1.S1_at"
"OsAffx.12132.1.S1_at","OsAffx.12132.1.S1_at"
"OsAffx.12133.1.S1_at","Os02g0307400"
"OsAffx.12134.1.S1_at","Os02g0307700"
"OsAffx.12135.1.S1_at","OsAffx.12135.1.S1_at"
"OsAffx.12135.1.S1_x_at","OsAffx.12135.1.S1_x_at"
"OsAffx.12136.1.S1_at","OsAffx.12136.1.S1_at"
"OsAffx.12138.1.S1_at","OsAffx.12138.1.S1_at"
"OsAffx.12140.1.S1_at","OsAffx.12140.1.S1_at"
"OsAffx.12141.1.S1_at","Os02g0314300"
"OsAffx.12142.1.S1_at","OsAffx.12142.1.S1_at"
"OsAffx.12143.1.S1_at","Os02g0317600"
"OsAffx.12144.1.S1_at","OsAffx.12144.1.S1_at"
"OsAffx.12144.2.A1_s_at","Os03g0118100"
"OsAffx.12146.1.S1_at","Os02g0318450"
"OsAffx.12147.1.S1_at","OsAffx.12147.1.S1_at"
"OsAffx.12148.1.A1_at","OsAffx.12148.1.A1_at"
"OsAffx.12148.1.S1_at","OsAffx.12148.1.S1_at"
"OsAffx.12149.1.S1_at","OsAffx.12149.1.S1_at"
"OsAffx.12150.1.S1_at","OsAffx.12150.1.S1_at"
"OsAffx.12151.1.S1_at","Os02g0322400"
"OsAffx.12153.1.S1_at","OsAffx.12153.1.S1_at"
"OsAffx.12154.1.S1_at","OsAffx.12154.1.S1_at"
"OsAffx.12155.1.S1_at","Os08g0446700"
"OsAffx.12155.2.A1_at","OsAffx.12155.2.A1_at"
"OsAffx.12156.1.S1_at","OsAffx.12156.1.S1_at"
"OsAffx.12157.1.S1_at","OsAffx.12157.1.S1_at"
"OsAffx.12158.1.S1_at","OsAffx.12158.1.S1_at"
"OsAffx.12159.1.S1_at","OsAffx.12159.1.S1_at"
"OsAffx.1216.1.S1_at","OsAffx.1216.1.S1_at"
"OsAffx.12160.1.S1_at","OsAffx.12160.1.S1_at"
"OsAffx.12161.1.S1_at","OsAffx.12161.1.S1_at"
"OsAffx.12164.1.S1_at","OsAffx.12164.1.S1_at"
"OsAffx.12165.1.S1_at","OsAffx.12165.1.S1_at"
"OsAffx.12166.1.S1_at","Os02g0438900"
"OsAffx.12167.1.A1_at","OsAffx.12167.1.A1_at"
"OsAffx.12167.1.S1_at","OsAffx.12167.1.S1_at"
"OsAffx.12168.1.S1_at","OsAffx.12168.1.S1_at"
"OsAffx.12169.1.S1_at","OsAffx.12169.1.S1_at"
"OsAffx.12169.1.S1_x_at","OsAffx.12169.1.S1_x_at"
"OsAffx.1217.1.S1_at","OsAffx.1217.1.S1_at"
"OsAffx.12170.1.S1_at","OsAffx.12170.1.S1_at"
"OsAffx.12171.1.S1_at","Os10g0122600"
"OsAffx.12171.2.S1_at","Os02g0440900"
"OsAffx.12179.1.S1_at","OsAffx.12179.1.S1_at"
"OsAffx.12179.1.S1_x_at","OsAffx.12179.1.S1_x_at"
"OsAffx.12180.1.S1_at","OsAffx.12180.1.S1_at"
"OsAffx.12181.1.S1_at","OsAffx.12181.1.S1_at"
"OsAffx.12182.1.S1_at","OsAffx.12182.1.S1_at"
"OsAffx.12183.1.S1_at","OsAffx.12183.1.S1_at"
"OsAffx.12184.1.S1_x_at","OsAffx.12184.1.S1_x_at"
"OsAffx.12185.1.S1_at","OsAffx.12185.1.S1_at"
"OsAffx.12186.1.S1_at","OsAffx.12186.1.S1_at"
"OsAffx.12187.1.A1_at","OsAffx.12187.1.A1_at"
"OsAffx.12187.1.S1_at","OsAffx.12187.1.S1_at"
"OsAffx.12189.1.S1_at","OsAffx.12189.1.S1_at"
"OsAffx.12189.2.S1_at","OsAffx.12189.2.S1_at"
"OsAffx.12190.1.S1_at","OsAffx.12190.1.S1_at"
"OsAffx.12192.1.S1_at","OsAffx.12192.1.S1_at"
"OsAffx.12193.1.S1_at","OsAffx.12193.1.S1_at"
"OsAffx.12197.1.S1_at","OsAffx.12197.1.S1_at"
"OsAffx.12199.1.A1_at","OsAffx.12199.1.A1_at"
"OsAffx.12199.1.S1_x_at","OsAffx.12199.1.S1_x_at"
"OsAffx.12202.1.S1_at","Os02g0462300"
"OsAffx.12203.1.S1_at","OsAffx.12203.1.S1_at"
"OsAffx.12204.1.S1_at","OsAffx.12204.1.S1_at"
"OsAffx.12205.1.S1_at","OsAffx.12205.1.S1_at"
"OsAffx.12206.1.S1_at","OsAffx.12206.1.S1_at"
"OsAffx.12207.1.S1_at","Os02g0464500"
"OsAffx.12208.1.S1_at","OsAffx.12208.1.S1_at"
"OsAffx.12209.1.S1_at","OsAffx.12209.1.S1_at"
"OsAffx.12210.1.S1_at","OsAffx.12210.1.S1_at"
"OsAffx.12211.1.S1_at","OsAffx.12211.1.S1_at"
"OsAffx.12212.1.S1_at","OsAffx.12212.1.S1_at"
"OsAffx.12213.1.S1_at","Os02g0468100"
"OsAffx.12214.1.S1_at","OsAffx.12214.1.S1_at"
"OsAffx.12215.1.S1_at","OsAffx.12215.1.S1_at"
"OsAffx.12216.1.S1_at","Os02g0469000"
"OsAffx.12217.1.S1_at","OsAffx.12217.1.S1_at"
"OsAffx.12218.1.S1_at","OsAffx.12218.1.S1_at"
"OsAffx.12219.1.A1_at","OsAffx.12219.1.A1_at"
"OsAffx.12219.1.S1_at","OsAffx.12219.1.S1_at"
"OsAffx.12222.1.S1_at","OsAffx.12222.1.S1_at"
"OsAffx.12223.1.S1_at","Os02g0472500"
"OsAffx.12228.1.S1_at","OsAffx.12228.1.S1_at"
"OsAffx.12229.1.S1_at","OsAffx.12229.1.S1_at"
"OsAffx.12229.2.S1_at","OsAffx.12229.2.S1_at"
"OsAffx.12229.2.S1_x_at","OsAffx.12229.2.S1_x_at"
"OsAffx.12233.1.S1_at","Os02g0478300"
"OsAffx.12234.1.S1_at","OsAffx.12234.1.S1_at"
"OsAffx.12235.1.S1_at","OsAffx.12235.1.S1_at"
"OsAffx.12240.1.S1_at","OsAffx.12240.1.S1_at"
"OsAffx.12241.1.S1_at","OsAffx.12241.1.S1_at"
"OsAffx.12243.1.S1_at","OsAffx.12243.1.S1_at"
"OsAffx.12244.1.S1_at","OsAffx.12244.1.S1_at"
"OsAffx.12245.1.S1_at","OsAffx.12245.1.S1_at"
"OsAffx.1225.1.S1_at","OsAffx.1225.1.S1_at"
"OsAffx.12250.1.S1_at","OsAffx.12250.1.S1_at"
"OsAffx.12250.2.S1_at","OsAffx.12250.2.S1_at"
"OsAffx.12251.1.S1_at","OsAffx.12251.1.S1_at"
"OsAffx.12251.2.A1_at","OsAffx.12251.2.A1_at"
"OsAffx.12252.1.S1_at","OsAffx.12252.1.S1_at"
"OsAffx.12252.2.S1_at","Os02g0486500"
"OsAffx.12252.2.S1_x_at","Os02g0486500"
"OsAffx.12252.3.S1_x_at","Os02g0483800"
"OsAffx.12254.1.S1_at","OsAffx.12254.1.S1_at"
"OsAffx.12255.1.S1_at","Os02g0488600"
"OsAffx.12256.1.S1_at","OsAffx.12256.1.S1_at"
"OsAffx.12256.1.S1_x_at","OsAffx.12256.1.S1_x_at"
"OsAffx.12257.1.S1_at","OsAffx.12257.1.S1_at"
"OsAffx.12260.1.S1_at","OsAffx.12260.1.S1_at"
"OsAffx.12261.1.S1_at","Os02g0491600"
"OsAffx.12262.1.S1_at","OsAffx.12262.1.S1_at"
"OsAffx.12263.1.S1_at","Os02g0491800"
"OsAffx.12264.1.S1_at","OsAffx.12264.1.S1_at"
"OsAffx.12265.1.S1_at","Os02g0492600"
"OsAffx.12268.1.S1_at","OsAffx.12268.1.S1_at"
"OsAffx.12270.1.S1_at","OsAffx.12270.1.S1_at"
"OsAffx.12271.1.S1_at","Os02g0496700"
"OsAffx.12273.1.S1_at","OsAffx.12273.1.S1_at"
"OsAffx.12275.1.S1_at","OsAffx.12275.1.S1_at"
"OsAffx.12275.1.S1_x_at","Os02g0497500"
"OsAffx.12276.1.S1_at","OsAffx.12276.1.S1_at"
"OsAffx.12277.1.S1_at","OsAffx.12277.1.S1_at"
"OsAffx.12279.1.S1_at","OsAffx.12279.1.S1_at"
"OsAffx.12279.1.S1_x_at","OsAffx.12279.1.S1_x_at"
"OsAffx.1228.1.S1_at","OsAffx.1228.1.S1_at"
"OsAffx.1228.1.S1_x_at","OsAffx.1228.1.S1_x_at"
"OsAffx.12281.1.S1_at","OsAffx.12281.1.S1_at"
"OsAffx.12282.1.S1_at","OsAffx.12282.1.S1_at"
"OsAffx.12283.1.S1_at","OsAffx.12283.1.S1_at"
"OsAffx.12284.1.A1_at","OsAffx.12284.1.A1_at"
"OsAffx.12284.1.S1_at","OsAffx.12284.1.S1_at"
"OsAffx.12284.1.S1_x_at","OsAffx.12284.1.S1_x_at"
"OsAffx.12286.1.S1_at","OsAffx.12286.1.S1_at"
"OsAffx.12286.1.S1_x_at","OsAffx.12286.1.S1_x_at"
"OsAffx.12287.1.S1_at","OsAffx.12287.1.S1_at"
"OsAffx.12287.1.S1_s_at","Os02g0101300"
"OsAffx.12289.1.S1_at","Os02g0507900"
"OsAffx.1229.1.S1_at","OsAffx.1229.1.S1_at"
"OsAffx.12292.1.S1_x_at","Os02g0508801"
"OsAffx.12293.1.S1_at","OsAffx.12293.1.S1_at"
"OsAffx.12295.1.S1_at","Os02g0511901"
"OsAffx.12297.1.S1_at","OsAffx.12297.1.S1_at"
"OsAffx.12300.1.S1_at","OsAffx.12300.1.S1_at"
"OsAffx.12302.1.S1_at","Os02g0514800"
"OsAffx.12303.1.S1_at","OsAffx.12303.1.S1_at"
"OsAffx.12305.1.S1_at","OsAffx.12305.1.S1_at"
"OsAffx.12306.1.S1_at","Os02g0516400"
"OsAffx.12307.1.S1_at","OsAffx.12307.1.S1_at"
"OsAffx.12308.1.S1_at","OsAffx.12308.1.S1_at"
"OsAffx.1231.1.S1_at","OsAffx.1231.1.S1_at"
"OsAffx.12310.1.S1_at","OsAffx.12310.1.S1_at"
"OsAffx.12311.1.S1_at","Os02g0519401"
"OsAffx.12311.1.S1_x_at","Os02g0519401"
"OsAffx.12312.1.S1_at","OsAffx.12312.1.S1_at"
"OsAffx.12313.1.S1_at","OsAffx.12313.1.S1_at"
"OsAffx.12315.1.S1_at","OsAffx.12315.1.S1_at"
"OsAffx.12316.1.S1_at","Os02g0521500"
"OsAffx.12318.1.S1_at","OsAffx.12318.1.S1_at"
"OsAffx.12322.1.S1_at","OsAffx.12322.1.S1_at"
"OsAffx.12324.1.S1_at","Os02g0533300"
"OsAffx.12325.1.S1_at","OsAffx.12325.1.S1_at"
"OsAffx.12326.1.S1_at","Os02g0533700"
"OsAffx.12327.1.S1_at","OsAffx.12327.1.S1_at"
"OsAffx.12327.1.S1_x_at","OsAffx.12327.1.S1_x_at"
"OsAffx.12328.1.S1_at","OsAffx.12328.1.S1_at"
"OsAffx.12330.1.S1_at","OsAffx.12330.1.S1_at"
"OsAffx.12331.1.S1_at","Os02g0535901"
"OsAffx.12333.1.A1_at","OsAffx.12333.1.A1_at"
"OsAffx.12333.1.S1_x_at","OsAffx.12333.1.S1_x_at"
"OsAffx.12334.1.S1_at","Os02g0536300"
"OsAffx.12334.2.S1_at","Os02g0530100"
"OsAffx.12335.1.S1_at","OsAffx.12335.1.S1_at"
"OsAffx.12336.1.S1_at","OsAffx.12336.1.S1_at"
"OsAffx.12337.1.S1_at","OsAffx.12337.1.S1_at"
"OsAffx.12338.1.S1_at","OsAffx.12338.1.S1_at"
"OsAffx.12339.1.S1_at","OsAffx.12339.1.S1_at"
"OsAffx.12340.1.S1_at","OsAffx.12340.1.S1_at"
"OsAffx.12341.1.S1_at","OsAffx.12341.1.S1_at"
"OsAffx.12342.1.S1_at","OsAffx.12342.1.S1_at"
"OsAffx.12343.1.S1_at","OsAffx.12343.1.S1_at"
"OsAffx.12344.1.S1_at","OsAffx.12344.1.S1_at"
"OsAffx.12345.1.S1_at","OsAffx.12345.1.S1_at"
"OsAffx.12347.1.S1_at","Os02g0548100"
"OsAffx.12347.2.S1_at","OsAffx.12347.2.S1_at"
"OsAffx.12349.1.S1_at","Os02g0550300"
"OsAffx.1235.1.S1_at","OsAffx.1235.1.S1_at"
"OsAffx.12351.1.S1_at","Os02g0552600"
"OsAffx.12351.2.S1_at","Os02g0553000"
"OsAffx.12352.1.S1_at","OsAffx.12352.1.S1_at"
"OsAffx.12353.1.S1_at","OsAffx.12353.1.S1_at"
"OsAffx.12354.1.S1_x_at","Os02g0554800"
"OsAffx.12355.1.S1_at","OsAffx.12355.1.S1_at"
"OsAffx.12356.1.S1_at","Os02g0555900"
"OsAffx.12357.1.S1_at","OsAffx.12357.1.S1_at"
"OsAffx.12359.1.S1_at","Os02g0561500"
"OsAffx.1236.1.S1_at","OsAffx.1236.1.S1_at"
"OsAffx.1236.2.S1_at","OsAffx.1236.2.S1_at"
"OsAffx.12360.1.S1_at","OsAffx.12360.1.S1_at"
"OsAffx.12361.1.S1_at","OsAffx.12361.1.S1_at"
"OsAffx.12362.1.S1_at","OsAffx.12362.1.S1_at"
"OsAffx.12363.1.S1_at","Os02g0564700"
"OsAffx.12365.1.S1_at","OsAffx.12365.1.S1_at"
"OsAffx.12366.1.S1_at","OsAffx.12366.1.S1_at"
"OsAffx.12368.1.S1_at","OsAffx.12368.1.S1_at"
"OsAffx.12369.1.S1_at","OsAffx.12369.1.S1_at"
"OsAffx.12370.1.S1_at","OsAffx.12370.1.S1_at"
"OsAffx.12370.2.S1_at","OsAffx.12370.2.S1_at"
"OsAffx.12372.1.S1_at","Os02g0572300"
"OsAffx.12373.1.S1_at","OsAffx.12373.1.S1_at"
"OsAffx.12376.1.S1_at","OsAffx.12376.1.S1_at"
"OsAffx.12376.1.S1_x_at","OsAffx.12376.1.S1_x_at"
"OsAffx.12377.1.S1_at","OsAffx.12377.1.S1_at"
"OsAffx.12378.1.S1_at","Os02g0578366"
"OsAffx.12379.1.S1_at","Os02g0578400"
"OsAffx.1238.1.S1_at","OsAffx.1238.1.S1_at"
"OsAffx.12380.1.A1_at","OsAffx.12380.1.A1_at"
"OsAffx.12380.1.S1_at","OsAffx.12380.1.S1_at"
"OsAffx.12381.1.S1_at","Os02g0581000"
"OsAffx.12382.1.A1_s_at","OsAffx.12382.1.A1_s_at"
"OsAffx.12382.1.S1_at","Os02g0581100"
"OsAffx.12383.1.S1_at","Os02g0584200"
"OsAffx.12384.1.S1_x_at","OsAffx.12384.1.S1_x_at"
"OsAffx.12385.1.A1_at","OsAffx.12385.1.A1_at"
"OsAffx.12385.1.S1_at","Os02g0586600"
"OsAffx.12386.1.S1_at","Os02g0587300"
"OsAffx.12387.1.S1_at","Os02g0589100"
"OsAffx.12387.1.S1_x_at","Os02g0589100"
"OsAffx.12389.1.S1_at","Os02g0589400"
"OsAffx.12389.1.S1_s_at","Os02g0589400"
"OsAffx.1239.1.S1_at","OsAffx.1239.1.S1_at"
"OsAffx.12390.1.S1_at","Os02g0589900"
"OsAffx.12390.1.S1_x_at","Os02g0589900"
"OsAffx.12391.1.S1_at","Os02g0594300"
"OsAffx.12393.1.S1_x_at","Os02g0595200"
"OsAffx.12394.1.S1_at","OsAffx.12394.1.S1_at"
"OsAffx.12397.1.S1_at","OsAffx.12397.1.S1_at"
"OsAffx.12399.1.S1_at","OsAffx.12399.1.S1_at"
"OsAffx.12400.1.S1_at","OsAffx.12400.1.S1_at"
"OsAffx.12401.1.S1_at","Os02g0601600"
"OsAffx.12403.1.S1_s_at","Os02g0602800"
"OsAffx.12407.1.S1_at","OsAffx.12407.1.S1_at"
"OsAffx.12408.1.S1_at","Os02g0605400"
"OsAffx.1241.1.S1_at","OsAffx.1241.1.S1_at"
"OsAffx.1241.1.S1_x_at","OsAffx.1241.1.S1_x_at"
"OsAffx.12410.1.S1_at","OsAffx.12410.1.S1_at"
"OsAffx.12410.1.S1_x_at","OsAffx.12410.1.S1_x_at"
"OsAffx.12414.1.S1_at","Os02g0607500"
"OsAffx.12415.1.S1_at","Os02g0608000"
"OsAffx.12416.1.S1_at","Os02g0608000"
"OsAffx.12419.1.S1_at","Os02g0611450"
"OsAffx.1242.1.S1_x_at","OsAffx.1242.1.S1_x_at"
"OsAffx.12420.1.S1_at","OsAffx.12420.1.S1_at"
"OsAffx.12421.1.S1_at","OsAffx.12421.1.S1_at"
"OsAffx.12423.1.S1_at","Os02g0614700"
"OsAffx.12425.1.S1_at","Os02g0615400"
"OsAffx.12426.1.S1_at","Os02g0616199"
"OsAffx.12427.1.S1_at","Os02g0616300"
"OsAffx.12428.1.S1_at","Os02g0616300"
"OsAffx.12429.1.S1_at","OsAffx.12429.1.S1_at"
"OsAffx.12431.1.S1_at","OsAffx.12431.1.S1_at"
"OsAffx.12432.1.S1_at","OsAffx.12432.1.S1_at"
"OsAffx.12433.1.S1_at","Os02g0620500"
"OsAffx.12434.1.S1_at","OsAffx.12434.1.S1_at"
"OsAffx.12435.1.S1_at","Os02g0620800"
"OsAffx.12436.1.S1_at","OsAffx.12436.1.S1_at"
"OsAffx.12437.1.S1_at","OsAffx.12437.1.S1_at"
"OsAffx.12439.1.S1_at","Os02g0623932"
"OsAffx.12442.1.A1_at","OsAffx.12442.1.A1_at"
"OsAffx.12442.1.S1_at","OsAffx.12442.1.S1_at"
"OsAffx.12444.1.S1_at","OsAffx.12444.1.S1_at"
"OsAffx.12445.1.S1_at","OsAffx.12445.1.S1_at"
"OsAffx.12445.1.S1_x_at","OsAffx.12445.1.S1_x_at"
"OsAffx.12446.1.S1_at","Os02g0631500"
"OsAffx.12448.1.S1_at","OsAffx.12448.1.S1_at"
"OsAffx.12449.1.S1_at","Os02g0632100"
"OsAffx.12450.1.S1_x_at","Os01g0900400"
"OsAffx.12450.2.S1_x_at","Os01g0900700"
"OsAffx.12451.1.S1_x_at","Os02g0633300"
"OsAffx.12452.1.S1_at","Os02g0633900"
"OsAffx.12453.2.S1_x_at","OsAffx.12453.2.S1_x_at"
"OsAffx.12454.1.S1_at","OsAffx.12454.1.S1_at"
"OsAffx.12455.1.S1_at","OsAffx.12455.1.S1_at"
"OsAffx.12458.1.S1_at","OsAffx.12458.1.S1_at"
"OsAffx.12459.1.S1_at","Os02g0639500"
"OsAffx.12460.1.S1_at","OsAffx.12460.1.S1_at"
"OsAffx.12461.1.S1_at","Os02g0640600"
"OsAffx.12462.1.S1_s_at","Os02g0640800"
"OsAffx.12463.1.S1_at","Os02g0641000"
"OsAffx.12465.1.S1_at","Os02g0642600"
"OsAffx.12466.1.S1_at","Os02g0643600"
"OsAffx.12467.1.S1_at","OsAffx.12467.1.S1_at"
"OsAffx.12468.1.S1_at","OsAffx.12468.1.S1_at"
"OsAffx.12470.1.S1_at","OsAffx.12470.1.S1_at"
"OsAffx.12471.1.S1_at","OsAffx.12471.1.S1_at"
"OsAffx.12472.1.S1_at","OsAffx.12472.1.S1_at"
"OsAffx.12473.1.S1_at","OsAffx.12473.1.S1_at"
"OsAffx.12476.1.S1_at","Os02g0650800"
"OsAffx.12477.1.A1_at","OsAffx.12477.1.A1_at"
"OsAffx.12477.1.S1_at","OsAffx.12477.1.S1_at"
"OsAffx.12477.1.S1_x_at","OsAffx.12477.1.S1_x_at"
"OsAffx.12478.1.S1_at","OsAffx.12478.1.S1_at"
"OsAffx.12479.1.S1_at","OsAffx.12479.1.S1_at"
"OsAffx.1248.1.S1_at","OsAffx.1248.1.S1_at"
"OsAffx.1248.1.S1_x_at","OsAffx.1248.1.S1_x_at"
"OsAffx.12480.1.S1_at","OsAffx.12480.1.S1_at"
"OsAffx.12481.1.S1_at","OsAffx.12481.1.S1_at"
"OsAffx.12482.1.S1_at","OsAffx.12482.1.S1_at"
"OsAffx.12483.1.S1_at","OsAffx.12483.1.S1_at"
"OsAffx.12485.1.S1_at","OsAffx.12485.1.S1_at"
"OsAffx.12486.1.S1_at","OsAffx.12486.1.S1_at"
"OsAffx.12487.1.S1_x_at","Os02g0658400"
"OsAffx.12489.1.S1_at","Os02g0661200"
"OsAffx.12490.1.S1_at","Os02g0661400"
"OsAffx.12491.1.S1_at","OsAffx.12491.1.S1_at"
"OsAffx.12491.1.S1_x_at","Os02g0661900"
"OsAffx.12492.1.S1_at","OsAffx.12492.1.S1_at"
"OsAffx.12492.1.S1_x_at","Os02g0664200"
"OsAffx.12493.1.S1_at","OsAffx.12493.1.S1_at"
"OsAffx.12494.1.S1_at","Os02g0665250"
"OsAffx.12495.1.S1_at","OsAffx.12495.1.S1_at"
"OsAffx.12496.1.S1_at","OsAffx.12496.1.S1_at"
"OsAffx.12497.1.S1_at","OsAffx.12497.1.S1_at"
"OsAffx.12498.1.S1_at","Os02g0668900"
"OsAffx.12499.1.S1_at","OsAffx.12499.1.S1_at"
"OsAffx.1250.1.S1_at","OsAffx.1250.1.S1_at"
"OsAffx.1250.1.S1_x_at","OsAffx.1250.1.S1_x_at"
"OsAffx.12500.1.S1_at","OsAffx.12500.1.S1_at"
"OsAffx.12500.1.S1_s_at","Os02g0669700"
"OsAffx.12501.1.S1_at","OsAffx.12501.1.S1_at"
"OsAffx.12502.1.S1_at","OsAffx.12502.1.S1_at"
"OsAffx.12504.1.S1_at","Os02g0674700"
"OsAffx.12505.1.S1_at","OsAffx.12505.1.S1_at"
"OsAffx.12505.1.S1_x_at","OsAffx.12505.1.S1_x_at"
"OsAffx.12505.2.S1_at","OsAffx.12505.2.S1_at"
"OsAffx.12506.1.S1_at","OsAffx.12506.1.S1_at"
"OsAffx.12508.1.S1_at","Os02g0678200"
"OsAffx.12509.1.S1_at","OsAffx.12509.1.S1_at"
"OsAffx.12509.2.S1_at","OsAffx.12509.2.S1_at"
"OsAffx.1251.1.S1_at","OsAffx.1251.1.S1_at"
"OsAffx.12510.1.S1_at","OsAffx.12510.1.S1_at"
"OsAffx.12510.2.A1_at","OsAffx.12510.2.A1_at"
"OsAffx.12512.1.S1_at","Os02g0684000"
"OsAffx.12513.1.S1_at","OsAffx.12513.1.S1_at"
"OsAffx.12515.1.S1_at","Os02g0685900"
"OsAffx.12516.1.S1_at","OsAffx.12516.1.S1_at"
"OsAffx.12518.1.S1_at","OsAffx.12518.1.S1_at"
"OsAffx.12519.1.S1_at","OsAffx.12519.1.S1_at"
"OsAffx.1252.1.S1_at","OsAffx.1252.1.S1_at"
"OsAffx.1252.1.S1_x_at","OsAffx.1252.1.S1_x_at"
"OsAffx.12520.1.S1_s_at","OsAffx.12520.1.S1_s_at"
"OsAffx.12521.1.S1_at","OsAffx.12521.1.S1_at"
"OsAffx.12522.1.S1_at","OsAffx.12522.1.S1_at"
"OsAffx.12523.1.S1_at","Os02g0689600"
"OsAffx.12524.1.S1_at","OsAffx.12524.1.S1_at"
"OsAffx.12526.1.S1_at","Os02g0694100"
"OsAffx.12527.1.S1_at","Os02g0694900"
"OsAffx.12528.1.S1_at","Os02g0695050"
"OsAffx.12528.1.S1_x_at","OsAffx.12528.1.S1_x_at"
"OsAffx.12529.1.S1_at","OsAffx.12529.1.S1_at"
"OsAffx.12531.1.S1_at","Os02g0696900"
"OsAffx.12532.1.S1_at","OsAffx.12532.1.S1_at"
"OsAffx.12533.1.S1_at","OsAffx.12533.1.S1_at"
"OsAffx.12538.1.S1_at","OsAffx.12538.1.S1_at"
"OsAffx.1254.1.S1_at","OsAffx.1254.1.S1_at"
"OsAffx.12541.1.S1_at","OsAffx.12541.1.S1_at"
"OsAffx.12542.1.S1_at","Os02g0709000"
"OsAffx.12543.1.S1_at","OsAffx.12543.1.S1_at"
"OsAffx.12545.1.S1_at","OsAffx.12545.1.S1_at"
"OsAffx.12546.1.S1_at","OsAffx.12546.1.S1_at"
"OsAffx.12546.1.S1_x_at","Os02g0710800"
"OsAffx.12547.1.S1_at","Os02g0712700"
"OsAffx.12548.1.S1_at","Os02g0713250"
"OsAffx.12549.1.S1_at","OsAffx.12549.1.S1_at"
"OsAffx.1255.1.S1_at","OsAffx.1255.1.S1_at"
"OsAffx.12550.1.S1_at","OsAffx.12550.1.S1_at"
"OsAffx.12552.1.S1_at","OsAffx.12552.1.S1_at"
"OsAffx.12554.1.S1_at","Os02g0717600"
"OsAffx.12556.1.S1_at","OsAffx.12556.1.S1_at"
"OsAffx.12558.1.S1_at","OsAffx.12558.1.S1_at"
"OsAffx.12560.1.S1_x_at","OsAffx.12560.1.S1_x_at"
"OsAffx.12561.1.S1_s_at","Os02g0723400"
"OsAffx.12562.1.S1_at","OsAffx.12562.1.S1_at"
"OsAffx.12563.1.S1_at","Os02g0725500"
"OsAffx.12565.1.S1_at","Os02g0726500"
"OsAffx.12566.1.S1_at","Os02g0728001"
"OsAffx.12567.1.S1_at","Os02g0729200"
"OsAffx.12567.1.S1_x_at","Os02g0729200"
"OsAffx.12568.1.S1_at","OsAffx.12568.1.S1_at"
"OsAffx.12569.1.S1_at","OsAffx.12569.1.S1_at"
"OsAffx.1257.1.S1_at","OsAffx.1257.1.S1_at"
"OsAffx.12570.1.S1_at","Os02g0731900"
"OsAffx.12572.1.S1_at","OsAffx.12572.1.S1_at"
"OsAffx.12573.1.S1_at","OsAffx.12573.1.S1_at"
"OsAffx.12573.1.S1_s_at","OsAffx.12573.1.S1_s_at"
"OsAffx.12575.1.S1_at","Os02g0736200"
"OsAffx.12577.1.S1_at","OsAffx.12577.1.S1_at"
"OsAffx.12578.1.S1_at","Os02g0738400"
"OsAffx.1258.1.S1_at","OsAffx.1258.1.S1_at"
"OsAffx.12580.1.S1_x_at","Os02g0741400"
"OsAffx.12581.1.S1_at","OsAffx.12581.1.S1_at"
"OsAffx.12582.1.S1_at","Os02g0743900"
"OsAffx.12583.1.S1_at","OsAffx.12583.1.S1_at"
"OsAffx.12587.1.S1_s_at","Os02g0747900"
"OsAffx.12588.1.A1_at","Os05g0223300"
"OsAffx.12588.1.S1_at","OsAffx.12588.1.S1_at"
"OsAffx.12589.1.S1_at","OsAffx.12589.1.S1_at"
"OsAffx.12590.1.S1_at","Os02g0749250"
"OsAffx.12591.1.S1_at","OsAffx.12591.1.S1_at"
"OsAffx.12595.1.S1_at","OsAffx.12595.1.S1_at"
"OsAffx.12596.1.S1_at","OsAffx.12596.1.S1_at"
"OsAffx.12597.1.S1_at","Os02g0752600"
"OsAffx.12598.1.S1_at","Os02g0753400"
"OsAffx.12599.1.S1_s_at","Os02g0753700"
"OsAffx.12600.1.S1_at","Os02g0753900"
"OsAffx.12601.1.S1_at","Os02g0754400"
"OsAffx.12602.1.S1_at","Os02g0755000"
"OsAffx.12603.1.S1_at","OsAffx.12603.1.S1_at"
"OsAffx.12604.1.S1_at","OsAffx.12604.1.S1_at"
"OsAffx.12605.1.S1_at","OsAffx.12605.1.S1_at"
"OsAffx.12606.1.S1_at","OsAffx.12606.1.S1_at"
"OsAffx.12608.1.S1_at","OsAffx.12608.1.S1_at"
"OsAffx.12609.1.S1_at","OsAffx.12609.1.S1_at"
"OsAffx.1261.1.S1_at","OsAffx.1261.1.S1_at"
"OsAffx.12610.1.S1_at","OsAffx.12610.1.S1_at"
"OsAffx.12611.1.S1_at","Os02g0762800"
"OsAffx.12612.1.A1_at","OsAffx.12612.1.A1_at"
